Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição
19069,MACHADINHO,479.56,670.05,355,0,355,826.05,96.76,119.44,13/03/2011
19069,MACHADINHO,479.61,915.02,870,0,870,808.86,97.13,138.41,14/03/2011
19069,MACHADINHO,479.59,985.94,1004,0,1004,819.83,96.98,164.31,15/03/2011
19069,MACHADINHO,479.45,875.96,1002,0,1002,720.14,95.95,121.78,16/03/2011
19069,MACHADINHO,479.35,895.07,985,0,985,620.65,95.21,110.34,17/03/2011
19069,MACHADINHO,479.29,1058.95,1113,0,1113,613.11,94.77,144.34,18/03/2011
19069,MACHADINHO,478.88,630.02,999,0,999,519.79,91.75,96.98,19/03/2011
19069,MACHADINHO,478.44,453.94,850,0,850,438.45,88.51,86.26,20/03/2011
19069,MACHADINHO,478.26,803.96,966,0,966,441.77,87.18,115.94,21/03/2011
19069,MACHADINHO,478.09,842.99,996,0,996,447.75,85.93,98.59,22/03/2011
19069,MACHADINHO,477.91,824.28,984,0,984,423.07,84.62,101.03,23/03/2011
19069,MACHADINHO,477.68,832.07,1033,0,1033,417.56,82.98,107.9,24/03/2011
19069,MACHADINHO,477.41,822.12,1058,0,1058,422.84,81.05,110.89,25/03/2011
19069,MACHADINHO,477.23,735.71,893,0,893,685.48,79.76,202.71,26/03/2011
19069,MACHADINHO,477.4,885.5,737,0,737,1431.38,80.98,393.77,27/03/2011
19069,MACHADINHO,477.79,1327.74,987,0,987,2282.64,83.77,565.31,28/03/2011
19069,MACHADINHO,479,2016.68,933,0,933,2549.61,92.63,485.35,29/03/2011
19069,MACHADINHO,479.89,2149.04,1348,231,1117,2767.75,99.19,649.02,30/03/2011
19069,MACHADINHO,479.74,2564.05,2699,1456,1243,2664.97,98.08,626.94,31/03/2011
19069,MACHADINHO,479.95,2188,1999,860,1139,2442.61,99.63,495.88,01/04/2011
19069,MACHADINHO,479.92,1955.92,1983,945,1038,2018.82,99.41,390.24,02/04/2011
19069,MACHADINHO,479.82,1573.07,1663,1104,559,1518.51,98.67,103.43,03/04/2011
19069,MACHADINHO,479.85,1398.97,1372,421,951,1389.45,98.89,218.87,04/04/2011
19069,MACHADINHO,479.99,1293.04,1167,0,1167,1198.91,99.93,225.99,05/04/2011
19069,MACHADINHO,479.96,1190.03,1217,0,1217,1060.44,99.71,219.35,06/04/2011
19069,MACHADINHO,479.87,1065.98,1147,0,1147,909.64,99.04,192.25,07/04/2011
19069,MACHADINHO,479.74,998.99,1116,0,1116,793.24,98.08,144.62,08/04/2011
19069,MACHADINHO,479.64,710.95,801,0,801,755.02,97.35,175.41,09/04/2011
19069,MACHADINHO,479.71,612.96,550,0,550,658.65,97.86,156.42,10/04/2011
19069,MACHADINHO,479.62,922.98,1004,0,1004,655.39,97.2,177.93,11/04/2011
19069,MACHADINHO,479.51,898.04,997,0,997,646.77,96.39,180.57,12/04/2011
19069,MACHADINHO,479.29,866.97,1065,0,1065,574.5,94.77,133.03,13/04/2011
19069,MACHADINHO,479.23,955.95,1010,0,1010,657,94.33,201.08,14/04/2011
19069,MACHADINHO,479.15,923.01,995,0,995,668.94,93.74,200.81,15/04/2011
19069,MACHADINHO,479.25,787.05,697,0,697,688.03,94.48,193.76,16/04/2011
19069,MACHADINHO,479.23,598.94,617,0,617,702.9,94.33,218.2,17/04/2011
19069,MACHADINHO,479.2,877.03,904,0,904,683.76,94.11,185.2,18/04/2011
19069,MACHADINHO,479.25,912.02,867,0,867,727.9,94.48,183.28,19/04/2011
19069,MACHADINHO,479.26,915.03,906,0,906,703.64,94.55,172.83,20/04/2011
19069,MACHADINHO,478.99,706.94,950,0,950,672.66,92.56,180.78,21/04/2011
19069,MACHADINHO,478.74,396,621,0,621,614.64,90.72,149.49,22/04/2011
19069,MACHADINHO,478.79,407.02,362,0,362,644.72,91.09,160.76,23/04/2011
19069,MACHADINHO,478.9,391.96,293,0,293,774.81,91.9,162.45,24/04/2011
19069,MACHADINHO,478.81,780.98,862,0,862,811.28,91.23,234.06,25/04/2011
19069,MACHADINHO,478.5,727.95,1007,0,1007,728.03,88.95,224.68,26/04/2011
19069,MACHADINHO,477.78,593.75,1236,0,1236,575.19,83.69,181.13,27/04/2011
19069,MACHADINHO,477.26,593.6,1048,0,1048,500.09,79.98,150.3,28/04/2011
19069,MACHADINHO,476.85,666.78,1025,0,1025,471.78,77.05,149.13,29/04/2011
19069,MACHADINHO,476.56,426.53,680,0,680,435.83,74.97,128.99,30/04/2011
19069,MACHADINHO,476.15,398.78,757,0,757,447.15,72.04,162.88,01/05/2011
19069,MACHADINHO,475.8,702.42,1003,0,1003,470.69,69.58,164.97,02/05/2011
19069,MACHADINHO,475.4,714,1053,0,1053,489.97,66.81,166.19,03/05/2011
